,aveaccuracy,cancertype,computationtime,kfolds,kstrat,lenfolds,maxsinglefold,median,method,minsinglefold,ntrees,std,timestamp
0,0.9,leuk,1.2414931550156325,10,False,10,1.0,1.0,RandomForestClassifierBootStrap,0.5714285714285714,100,0.14356965173029845,2016-07-29 20:07:54.498484
1,0.9142857142857143,leuk,1.702372628991725,10,False,10,1.0,1.0,RandomForestClassifierNoBootStrap,0.5714285714285714,100,0.14568627181693672,2016-07-29 20:07:56.200933
2,0.8666666666666666,bladder,1.655041413003346,10,False,10,1.0,1.0,RandomForestClassifierBootStrap,0.3333333333333333,100,0.2477678124553084,2016-07-29 20:07:58.224955
3,0.9416666666666667,bladder,2.2457846920005977,10,False,10,1.0,1.0,RandomForestClassifierNoBootStrap,0.6666666666666666,100,0.11814539065631521,2016-07-29 20:08:00.470831
4,0.9722222222222221,liver,2.4397974500025157,10,False,10,1.0,1.0,RandomForestClassifierBootStrap,0.8888888888888888,100,0.04479032082388085,2016-07-29 20:08:03.280270
5,0.9666666666666666,liver,3.720835829008138,10,False,10,1.0,1.0,RandomForestClassifierNoBootStrap,0.8888888888888888,100,0.04444444444444447,2016-07-29 20:08:07.001114
6,0.8494505494505494,prostate,0.9923744889965747,10,False,10,0.9285714285714286,0.8571428571428571,RandomForestClassifierBootStrap,0.7142857142857143,100,0.08061021949491563,2016-07-29 20:08:08.008203
7,0.8494505494505494,prostate,1.2953573220002,10,False,10,0.9285714285714286,0.8571428571428571,RandomForestClassifierNoBootStrap,0.7142857142857143,100,0.06676219858938039,2016-07-29 20:08:09.303620
8,0.7690476190476191,colon,0.9760388979921117,10,False,10,1.0,0.8452380952380952,RandomForestClassifierBootStrap,0.0,100,0.3006135072241824,2016-07-29 20:08:10.354402
9,0.8857142857142858,colon,1.4674394720059354,10,False,10,1.0,0.9285714285714286,RandomForestClassifierNoBootStrap,0.6666666666666666,100,0.12945025922922082,2016-07-29 20:08:11.821904
